"author","reviewBody","reviewRating","ratingMaxvalue","reviewTags","dateCreated","images","reviewUrl","reviewSource","orginalText","name","reviewCount","aggregateRating","address","place_id","input","businessUrl"
"Lon Pan","It tastes popular, and the side dishes are a bit expensive","3.0","5.0","","2 weeks ago","","https://www.google.com/maps/contrib/111790836212326225707/reviews?hl=en-US&sa=X&ved=2ahUKEwiO_a_rp7v5AhULEEQIHdsLA1gQvfQBegUIARCpAQ","www.google.com","吃起來普普，小菜貴了點","Nangang Beidahuang Dumpling Shop","7,351","3.8","No. 201, Section 1, Nangang Rd, Nangang District, Taipei City, Taiwan","ChIJv4dK1lirQjQRTurkPAZOiqA","ChIJv4dK1lirQjQRTurkPAZOiqA","https://www.google.com/maps/place/?q=place_id:ChIJv4dK1lirQjQRTurkPAZOiqA"
"Liu CHEN-CHEN (LCC)","","4.0","5.0","","a week ago","","https://www.google.com/maps/contrib/106862529020825075476/reviews?hl=en-US&sa=X&ved=2ahUKEwiO_a_rp7v5AhULEEQIHdsLA1gQvfQBegQIARAC","www.google.com","","Nangang Beidahuang Dumpling Shop","7,351","3.8","No. 201, Section 1, Nangang Rd, Nangang District, Taipei City, Taiwan","ChIJv4dK1lirQjQRTurkPAZOiqA","ChIJv4dK1lirQjQRTurkPAZOiqA","https://www.google.com/maps/place/?q=place_id:ChIJv4dK1lirQjQRTurkPAZOiqA"
"Chih Siao","You can drink two kinds of soup at one time, satisfying people who have difficulty in choice. There are many ingredients in the soup to be full. Japanese bread is delicious, and the soup with bread dipped in thick soup is also delicious","5.0","5.0","","a month ago","","https://www.google.com/maps/contrib/113734632968786610357/reviews?hl=en-US&sa=X&ved=2ahUKEwj_zYjrp7v5AhVeKEQIHRsCDxQQvfQBegQIARAC","www.google.com","一次可以喝到兩種湯，滿足選擇障礙的人，湯裡的料多能吃飽，日式麵包很好吃，麵包沾濃湯類的湯品也很好吃","Soup Stock Store","1,466","4.4","No. 3號, Lane 240, Guangfu S Rd, Da’an District, Taipei City, Taiwan","ChIJw__PrcerQjQRR68o5dQYYbg","ChIJw__PrcerQjQRR68o5dQYYbg","https://www.google.com/maps/place/?q=place_id:ChIJw__PrcerQjQRR68o5dQYYbg"
"Johnson Hung","Great taste, portion size can be increased","5.0","5.0","","2 days ago","","https://www.google.com/maps/contrib/113645851001709444700/reviews?hl=en-US&sa=X&ved=2ahUKEwjhtoLqp7v5AhVZDkQIHZccAwEQvfQBegUIARCVAQ","www.google.com","味道優秀，份量可以再提升","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"Zach Chen","It's delicious, I will want to visit again. The second time I eat it, I think it's ordinary and tasteless. I won't be here again.","3.0","5.0","","6 days ago","","https://www.google.com/maps/contrib/114569920077784869680/reviews?hl=en-US&sa=X&ved=2ahUKEwi8nODqp7v5AhV9KkQIHcMfAW8QvfQBegUIARCxAQ","www.google.com","好吃 會想二訪. 第二次吃覺得普通沒味道 不會在來了","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"麻糬老師 Maggie Lin","After the maternity check, I came to eat nearby, and I read the Internet and said that this is the best pasta in Taipei. Looking forward to coming here, I found that the restaurant opposite Zhongshan Hospital is much better. Arranged in order of serving ①I ordered pumpkin soup, which is a clear soup filled with spices and tasted like curry; berry sparkling drink, ordinary. ② Potato pancakes are delicious, you can order them ③Barça Vinegar Smoked Duck Breast Cream Spaghetti, it took almost 40 minutes to serve the last dish 🙃 (It took about 5 minutes after waiting too long to ask the waiter) ④Tiramisu (haven't eaten yet... no comment) In conclusion, this house will not visit again If I had known that I had read the other comments first, I wouldn't have stepped on the thunder.","1.0","5.0","","2 weeks ago","https://lh5.googleusercontent.com/p/AF1QipPgIuZATD4XePF3wz63W6DPKELYu_upkyafJdMQ | https://lh5.googleusercontent.com/p/AF1QipN2wW_SkADR49084Xuqa-OlnxfZFK9jcTvgBDIm | https://lh5.googleusercontent.com/p/AF1QipORDbj_oOkKMqTBLdTD0SnQnBdwAPiuhAKck-eY","https://www.google.com/maps/contrib/106941392318893696868/reviews?hl=en-US&sa=X&ved=2ahUKEwj52ofsp7v5AhX-KkQIHVh3AcMQvfQBegUIARCcAQ","www.google.com","產檢完來附近吃飯，看了網路說這是台北市最好吃的義大利麵。滿心期待過來，發現中山醫院對面的餐廳還好吃許多。 依照上菜順序排列 ①點了南瓜濃湯，就是加滿香料喝起來像咖喱的清湯；莓果氣泡飲，普通。 ②馬鈴薯煎餅還不錯吃，可以點 ③巴薩醋燻鴨胸奶油義大利麵，跟上一道菜隔了快40分鐘才上桌🙃 （等太久受不了詢問服務生後大概5分鐘就上桌了） ④提拉米蘇 （還沒吃到⋯⋯不予置評） 結論，這家不會二訪 早知道先看其他評論就不會來踩雷了","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"Bowen Cheng","","5.0","5.0","","a week ago","","https://www.google.com/maps/contrib/103482797545868866687/reviews?hl=en-US&sa=X&ved=2ahUKEwiNkbvrp7v5AhW9D0QIHVSiCk8QvfQBegUIARCpAQ","www.google.com","","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"陳駿凱","The dumplings are good, with big fillings and filling; the blanched vegetables are a bit stale.","4.0","5.0","","a week ago","","https://www.google.com/maps/contrib/108558995472304631090/reviews?hl=en-US&sa=X&ved=2ahUKEwjrzuXqp7v5AhV_KEQIHVEWCJ0QvfQBegUIARCgAQ","www.google.com","水餃不錯，大顆餡料飽滿；燙青菜有點不新鮮。","Nangang Beidahuang Dumpling Shop","7,351","3.8","No. 201, Section 1, Nangang Rd, Nangang District, Taipei City, Taiwan","ChIJv4dK1lirQjQRTurkPAZOiqA","ChIJv4dK1lirQjQRTurkPAZOiqA","https://www.google.com/maps/place/?q=place_id:ChIJv4dK1lirQjQRTurkPAZOiqA"
"クサ","Delicious food, relaxing space, always favorite shop","5.0","5.0","","3 weeks ago","","https://www.google.com/maps/contrib/115732276828570822991/reviews?hl=en-US&sa=X&ved=2ahUKEwjokbXqp7v5AhUNLEQIHXUVC_MQvfQBegQIARB6","www.google.com","很好吃的食物，很放鬆的空間，永遠喜歡的店","Soup Stock Store","1,466","4.4","No. 3號, Lane 240, Guangfu S Rd, Da’an District, Taipei City, Taiwan","ChIJw__PrcerQjQRR68o5dQYYbg","ChIJw__PrcerQjQRR68o5dQYYbg","https://www.google.com/maps/place/?q=place_id:ChIJw__PrcerQjQRR68o5dQYYbg"
"徐夏蘭","Dumplings are big and taste good","5.0","5.0","","a week ago","https://lh5.googleusercontent.com/p/AF1QipMzTJp8udWWIlj6DrKJUNzlwQc01RIkwNNXJ-l1","https://www.google.com/maps/contrib/116281254583086230437/reviews?hl=en-US&sa=X&ved=2ahUKEwjrzuXqp7v5AhV_KEQIHVEWCJ0QvfQBegUIARDOAQ","www.google.com","水餃大顆味到不錯","Nangang Beidahuang Dumpling Shop","7,351","3.8","No. 201, Section 1, Nangang Rd, Nangang District, Taipei City, Taiwan","ChIJv4dK1lirQjQRTurkPAZOiqA","ChIJv4dK1lirQjQRTurkPAZOiqA","https://www.google.com/maps/place/?q=place_id:ChIJv4dK1lirQjQRTurkPAZOiqA"
"許大鵰","I haven't been here for a long time to add myself, I really dare not order too much, it turns out that 8 dumplings and a bowl of soup are just right","5.0","5.0","","a week ago","https://lh5.googleusercontent.com/p/AF1QipOOLl9GmayWmHGS84eFZi9RFVxlTYGCkCyC_1Sb","https://www.google.com/maps/contrib/111586503001411267787/reviews?hl=en-US&sa=X&ved=2ahUKEwjrzuXqp7v5AhV_KEQIHVEWCJ0QvfQBegQIARBY","www.google.com","很久沒來加上自己一個人，實在不敢點太多，事實証明水餃8顆加碗湯剛剛好","Nangang Beidahuang Dumpling Shop","7,351","3.8","No. 201, Section 1, Nangang Rd, Nangang District, Taipei City, Taiwan","ChIJv4dK1lirQjQRTurkPAZOiqA","ChIJv4dK1lirQjQRTurkPAZOiqA","https://www.google.com/maps/place/?q=place_id:ChIJv4dK1lirQjQRTurkPAZOiqA"
"wei Kuan","","5.0","5.0","","6 days ago","","https://www.google.com/maps/contrib/102503729188885735504/reviews?hl=en-US&sa=X&ved=2ahUKEwi8nODqp7v5AhV9KkQIHcMfAW8QvfQBegUIARDIAQ","www.google.com","","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"C Jessie","Dine here on 7/20 As soon as I entered the door, I saw a cockroach on the ground. It was quite big. But fortunately myself I'm not afraid of cockroaches, so I didn't yell And cockroaches are very similar to the color of the floor Then... wait for a while The waiter came over to ask if there was a reservation and greet you Talk to the waiter in a low voice There's a cockroach at the door but may be too quiet The staff didn't hear clearly A little brief introduction I'm busy~ During the process, because of my position, I can see the door So my eyes really can't leave The cockroach at the door Later, I explained to another waiter There's a big cockroach at the door He just went to get rid of the cockroaches Otherwise I'll have to watch that cockroach the whole time 😅 Then ordered 2 main meals Firework girl face and cat ear face an appetizer octopus Add-on set meal for business lunch And a tiramisu The food is delicious ~ my friends and I love it The noodles themselves will be dry Just the way I like it But after the last bite bit into a small piece of plastic I don't know why it's in the face And I didn't notice it when I ate it I got a hard bite in my mouth At first I thought it was chili pepper It turned out to be small pieces of plastic. The plastic sheet is so small that I can't see what it is (pictured) The drink of the set menu is also good with lemon tea I really want to drink more 😆😆😆 Tiramisu tastes like wine I also like it very much Overall the meal was delicious The staff are also very kind will visit again~","4.0","5.0","","2 weeks ago","https://lh5.googleusercontent.com/p/AF1QipP2lKEr8xUkaHcZsbd5DqIQBtw-pEdjOhAjS3VQ | https://lh5.googleusercontent.com/p/AF1QipO8A_sZmOneDFJCDjCN-scWgrpP7H39jRFkKiiA","https://www.google.com/maps/contrib/103444125381308983685/reviews?hl=en-US&sa=X&ved=2ahUKEwj52ofsp7v5AhX-KkQIHVh3AcMQvfQBegUIARCPAg","www.google.com","7/20到此用餐 一進門看到地上有隻蟑螂 蠻大隻的 但還好我本身 不怕蟑螂 所以也沒有大叫 而且蟑螂跟地板顏色很相近 然後～等了一下 服務生過來詢問是否有訂位 並招呼入坐 小小聲的跟服務人員說 門口有隻蟑螂 但可能講太小聲 服務人員沒聽清楚 稍微簡單介紹 就去忙了～ 過程中因為我的位置是可以看到門口 於是我的眼光真的離不開 門口那隻蟑螂 後來又跟另外一位服務生說明 門口有隻大蟑螂 他才去把蟑螂處理掉 不然我就要全程看著那隻蟑螂了😅 然後點了2份主餐 煙花女麵跟貓耳朵麵 一份開胃菜 章魚 加購了商業午餐的套餐 還有一份提拉米蘇 餐點很好吃～我和朋友都很喜歡 麵本身會炒的比較乾 剛好是我喜歡的感覺 不過吃完最後一口麵 居然咬到一個小小的塑膠片 不知道為什麼會在麵裡面 而且我吃的時候也沒發現 是在我口腔內 咬到一片硬硬的 一開始以為是辣椒皮 結果吐出來是小塑膠片 塑膠片很小 也看不出是什麼東西（如圖） 套餐的飲料檸檬紅茶也很好喝 好想多喝幾杯😆😆😆 提拉米蘇 帶點酒味的味道 也是我非常喜歡的 整體來說餐點很美味 無雷 服務人員也蠻親切的 會再回訪～","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"Charlie","This is the second visit, and I will still recommend the Wagyu Cheese Ball Curry👍🏻 But I don't know if it was busy during rush hour or other factors, the bread of this fried steak filet mignon was a little overcooked. The air conditioner is also not on, causing the whole body to smell of oil smoke. The service and response of the new colleagues are also very unqualified. I hope to strengthen these small details, otherwise the creation of taste and atmosphere will be very good. Come on.","4.0","5.0","","2 weeks ago","https://lh5.googleusercontent.com/p/AF1QipO7fzeidZqO62iflT1BLfM_E5gbnfvECr3AfkUx","https://www.google.com/maps/contrib/111849960650812880143/reviews?hl=en-US&sa=X&ved=2ahUKEwi21Jnsp7v5AhV9LUQIHQCUBnsQvfQBegUIARCpAQ","www.google.com","本次為第二訪，依然必推和牛起司丸咖哩👍🏻 但是不知道是尖峰時段比較忙碌還是其他因素，本次的炸牛排菲力三明治的麵包有點烤過焦了。 空調也沒啥開 導致全身油煙味。 新來的同仁服務及應對也非常不合格，希望能加強這些小細節，不然味道和氛圍的營造是十分不錯的 加油。","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"張家銘","first visit The taste is delicious Eat fresh food The warm hospitality of the boss is also a big plus","5.0","5.0","","3 weeks ago","https://lh5.googleusercontent.com/p/AF1QipPXKcgAgJucG5f5AyFCP0JHDiWi5Hokxq2CJhHw","https://www.google.com/maps/contrib/106553736819993609842/reviews?hl=en-US&sa=X&ved=2ahUKEwjSi-Tsp7v5AhX-LEQIHTaDBIoQvfQBegUIARCnAQ","www.google.com","第一次造訪 口味很美味到地 吃得出食材的新鮮 老闆親切招待也是一大優點","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"Dorothy Chen","There are various checkout methods, supporting credit cards and various payments, and electronic invoices. The environment is clean and bright, and the tableware is put in the recycling area by yourself after meals. The tableware is a ceramic bowl, not plastic, which is a plus. There are bookshelves and books in the self-service area, and there are picture books inside, which children like very much. The soup meals are fresh and delicious, and there are three kinds of bread in the bread basket, which are delicious. If you have cooked soup yourself, you will know that this soup has the owner's love. Frozen soup packs can be ordered to pick up and drink at home.","5.0","5.0","","3 weeks ago","","https://www.google.com/maps/contrib/110276633920946262414/reviews?hl=en-US&sa=X&ved=2ahUKEwjokbXqp7v5AhUNLEQIHXUVC_MQvfQBegUIARCRAQ","www.google.com","結帳方式多元，支援信用卡與各種支付，有電子發票。 環境乾淨明亮，用餐後餐具自助放回收區。 餐具是陶碗，不是塑膠，非常加分。 自助區有書架與書，裡頭有繪本，孩子很喜歡。 湯品餐點新鮮好吃，麵包籃的麵包有三種，好吃。 有自己煮過湯就知道這湯有老闆的愛。 可預定冷凍湯包自取回家喝。","Soup Stock Store","1,466","4.4","No. 3號, Lane 240, Guangfu S Rd, Da’an District, Taipei City, Taiwan","ChIJw__PrcerQjQRR68o5dQYYbg","ChIJw__PrcerQjQRR68o5dQYYbg","https://www.google.com/maps/place/?q=place_id:ChIJw__PrcerQjQRR68o5dQYYbg"
"nimo nimo","very recommended","5.0","5.0","","6 days ago","","https://www.google.com/maps/contrib/102386307825033458616/reviews?hl=en-US&sa=X&ved=2ahUKEwjWsKzqp7v5AhUoLkQIHdSqCgcQvfQBegUIARCCAg","www.google.com","非常推薦","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"Doris","The atmosphere in the store is very good👍 suitable for dating The food is also delicious (but the cuttlefish noodles are very ordinary, so don't order them) This is the first time I know that the orthodox Montblanc looks like this🤣","4.0","5.0","","4 days ago","https://lh5.googleusercontent.com/p/AF1QipO-N5Qz-r8MoBETnnUbPuu2hDiKn7MrBDWULGy8 | https://lh5.googleusercontent.com/p/AF1QipNRJryGMf0OsYkeDFwIVLlQanMIbFsNcGhnrd0a | https://lh5.googleusercontent.com/p/AF1QipOBitCCEMriR8xRKSVVKQBuD0ARd_PGdWHDgpmr | https://lh5.googleusercontent.com/p/AF1QipNwJ3xLPngGgktsKKhLPi6O4ScRAYz70uvkJt4K | https://lh5.googleusercontent.com/p/AF1QipO-qcaE0PIgwNZJkWt2p0tz08fzlsZmMT3fHSPt | https://lh5.googleusercontent.com/p/AF1QipPp3YY020rRfKdaIt5Wm5D_T-RnNsIL1CUYrXF_","https://www.google.com/maps/contrib/102786181757628894948/reviews?hl=en-US&sa=X&ved=2ahUKEwi8nODqp7v5AhV9KkQIHcMfAW8QvfQBegQIARAb","www.google.com","店內氣氛很好👍適合約會 餐點也好吃（但墨魚麵很普通可以不要點） 第一次知道正統蒙布朗長這樣🤣","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"蔡宛霈","good food 😋","5.0","5.0","","3 weeks ago","","https://www.google.com/maps/contrib/111890260368381436117/reviews?hl=en-US&sa=X&ved=2ahUKEwjSi-Tsp7v5AhX-LEQIHTaDBIoQvfQBegUIARDAAQ","www.google.com","好食😋","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"Huang Kuan-Jung","The food is delicious","4.0","5.0","","2 weeks ago","","https://www.google.com/maps/contrib/115779047335959439074/reviews?hl=en-US&sa=X&ved=2ahUKEwjSi-Tsp7v5AhX-LEQIHTaDBIoQvfQBegUIARCQAQ","www.google.com","食物很好吃","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"ingrid tsai","Lo Mei is a bit too salty and expensive for me.","3.0","5.0","","4 days ago","","https://www.google.com/maps/contrib/107721633653825910726/reviews?hl=en-US&sa=X&ved=2ahUKEwil_ozqp7v5AhUXKkQIHcI6AD0QvfQBegQIARAC","www.google.com","對我來說滷味有點太鹹而且貴。","Nangang Beidahuang Dumpling Shop","7,351","3.8","No. 201, Section 1, Nangang Rd, Nangang District, Taipei City, Taiwan","ChIJv4dK1lirQjQRTurkPAZOiqA","ChIJv4dK1lirQjQRTurkPAZOiqA","https://www.google.com/maps/place/?q=place_id:ChIJv4dK1lirQjQRTurkPAZOiqA"
"Akasha wu","The dumplings are super large and solid, the filling is delicious, the noodles with noodles are very Q, and the gravy is also delicious 👍🏻👍🏻👍🏻","5.0","5.0","","3 days ago","","https://www.google.com/maps/contrib/117952915124166876980/reviews?hl=en-US&sa=X&ved=2ahUKEwjrjsrpp7v5AhWaKkQIHTvpDhQQvfQBegUIARCnAg","www.google.com","水餃超大顆紮實，內餡很好吃，拌麵麵條很Q，滷味也很好吃👍🏻👍🏻👍🏻","Nangang Beidahuang Dumpling Shop","7,351","3.8","No. 201, Section 1, Nangang Rd, Nangang District, Taipei City, Taiwan","ChIJv4dK1lirQjQRTurkPAZOiqA","ChIJv4dK1lirQjQRTurkPAZOiqA","https://www.google.com/maps/place/?q=place_id:ChIJv4dK1lirQjQRTurkPAZOiqA"
"Ashley Yeh","","4.0","5.0","","4 days ago","","https://www.google.com/maps/contrib/113983947521453999279/reviews?hl=en-US&sa=X&ved=2ahUKEwi8nODqp7v5AhV9KkQIHcMfAW8QvfQBegQIARA5","www.google.com","","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"eyes dark","There is only one kind of chicken meat sauce curry in the store, and then you can choose the food from the first product area to enrich the curry. I ordered fried beef filet. I was a little scared when I was at the table, but after taking a bite of beef filet, I thought it was the best beef I have ever eaten. I have eaten fried steak before. Maybe the frying technique is not good and it does not taste very good, but this is really It's delicious! Soft and fragrant, the taste with chicken curry is even more appetizing! The soup is mushroom-based miso soup. It tastes different from ordinary miso. The rich aroma after drinking makes people want to refill the bowl. I didn’t have time to go to try it out. A few days ago, I stopped by because my work ended early. There were no customers in the store at about 4 pm, but I heard that a few groups of customers came to reserve seats for the evening. I think I might come later if I come. There is no seat, maybe it's a great dining experience, I will go back to try other dishes next time👍","5.0","5.0","","5 days ago","","https://www.google.com/maps/contrib/102588373631517246114/reviews?hl=en-US&sa=X&ved=2ahUKEwjWsKzqp7v5AhUoLkQIHdSqCgcQvfQBegUIARDrAQ","www.google.com","店內咖哩只有一種雞肉肉醬咖哩，然後可以選一品區域的食物一同搭配來豐富這盤咖哩，我點的是炸牛菲力，個人之前比較少食用帶血程度比較多的牛排，一開始上桌的時候有點怕的，但是吃了一口牛菲力覺得是目前吃過最好吃的牛肉，以前曾吃過炸牛排，可能炸的技術不好吃起來並沒有很好的體驗，但這真的很好吃！軟嫩且而且很香，配上雞肉咖哩的味道更是食慾大開！而湯品是菇類的味噌湯，與一般的味增喝起來不同，濃郁的香味在喝完後的餘韻讓人很想續碗👍這間店之前我曾標記想去的店家，但遲遲沒有空特別前往嘗試，幾天前因為工作提前結束順道前往，下午約4點左右剛好店內沒什麼客人，不過聽到有幾組客人前來預定晚上的位子，我想我要是晚些時間來可能就沒有位子了也說不定😂很棒的用餐體驗，下次會再前往嘗試其他的菜品👍","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"Moon Forrest","I like soup, so I especially like this kind of restaurant. I ordered the classic beef stew, minced pork stew with cream cheese and honey pumpkin soup. Paired with the main food chestnut rice, salad and tamagoyaki tofu are also good.","5.0","5.0","","3 months ago","","https://www.google.com/maps/contrib/108917113086676002077/reviews?hl=en-US&sa=X&ved=2ahUKEwi_v97rp7v5AhXTLEQIHZ5uDwEQvfQBegQIARBm","www.google.com","我喜歡喝湯，所以特別喜歡這種店，點了經典牛肉燉湯，奶油起司碎豬肉燉湯還有蜂蜜南瓜湯都好喝唷 配上主食栗子飯，沙拉跟玉子燒豆腐也都不錯。","Soup Stock Store","1,466","4.4","No. 3號, Lane 240, Guangfu S Rd, Da’an District, Taipei City, Taiwan","ChIJw__PrcerQjQRR68o5dQYYbg","ChIJw__PrcerQjQRR68o5dQYYbg","https://www.google.com/maps/place/?q=place_id:ChIJw__PrcerQjQRR68o5dQYYbg"
"洪許淑真","good food","4.0","5.0","","20 hours ago","","https://www.google.com/maps/contrib/115997483460135451590/reviews?hl=en-US&sa=X&ved=2ahUKEwjhtoLqp7v5AhVZDkQIHZccAwEQvfQBegQIARA6","www.google.com","餐點不錯吃","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"Mildred Lee","The seasoning of the curry personally feels that the ginger taste is too strong and I don't like it very much. Paired with fried filet mignon, the meat is very tender! It's delicious and I like it! The mushroom flavor of the soup is distinct, which is different from the miso soup in the previous impression, and it is delicious! My boyfriend didn't dare to eat oysters, so he swallowed all 3 oysters, crispy on the outside and tender on the inside, very, very delicious. (The only suggestion is that the air-conditioning temperature is not enough, it will feel a little stuffy in the afternoon meal in summer)","5.0","5.0","","2 weeks ago","https://lh5.googleusercontent.com/p/AF1QipOkMQIU0ZNxKvxgtCfM7eEipXwnHuKi6kXcKH3u | https://lh5.googleusercontent.com/p/AF1QipNhumuIw0OArIQgCbiXR8uXUD67Jpw12SlQVA9C | https://lh5.googleusercontent.com/p/AF1QipNAg6lpDJaJEDGdP_KSqIz8kaSMRjcD6osPXerO","https://www.google.com/maps/contrib/108753925920125698481/reviews?hl=en-US&sa=X&ved=2ahUKEwi21Jnsp7v5AhV9LUQIHQCUBnsQvfQBegQIARAb","www.google.com","咖哩的調味個人覺得薑味太重沒有很喜歡。搭配的是炸菲力牛，肉品滿分非常嫩！很好吃很喜歡！湯的菇味鮮明，與以往印象裡的味增湯有所不同，是好喝的！男友不敢吃牡蠣，於是3粒全吞下肚，外酥內嫩非常非常美味。（唯一唯一建議冷氣溫度不夠，在夏季的下午用餐裡會覺得稍微悶熱）","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"Lin Matt","Is this a famous shop? Finally I heard that there is a shop that is 30 mins instead of 60 or 90 mins, and the ramen shop does not have an outlet like you said. It is recommended not to open the booking service You agree to book a seat, and you also arrange for a seat. Just sat down and said that you only have 30mins meal time. And I obviously feel that I want to urge to order immediately. The whole meal experience is very poor before the meal arrives. It can be seen that our reaction is not really only eating for 30mins. Finally, please arrange the guest location area next time, don't tie the knot","2.0","5.0","","2 weeks ago","","https://www.google.com/maps/contrib/113212512524380136474/reviews?hl=en-US&sa=X&ved=2ahUKEwjSi-Tsp7v5AhX-LEQIHTaDBIoQvfQBegQIARAZ","www.google.com","這是間很有名的店？ 終於聽到有間店是30 並非60 or 90 mins, 拉麵店都沒您們這樣講的出口。 建議不要開放預訂服務 訂了位也是您們同意，入座也您們安排， 才就坐就說您們只有30mins 用餐時間. 並明顯感受到想催促立刻點餐，餐未到就整個用餐感受極差，看出我們反應才沒有真的只用餐30mins。 最後請您們下次請排好客人位置區，不要打結了","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
